clade_name	Simul_RG_R1_11K_010_007.5M_MPA4	Simul_RG_R1_11K_010_015M_MPA4	Simul_RG_R1_11K_010_030M_MPA4	Simul_RG_R1_11K_010_045M_MPA4	Simul_RG_R1_11K_010_090M_MPA4	Simul_RG_R1_11K_010_150M_MPA4	Simul_RG_R1_11K_020_007.5M_MPA4	Simul_RG_R1_11K_020_015M_MPA4	Simul_RG_R1_11K_020_030M_MPA4	Simul_RG_R1_11K_020_045M_MPA4	Simul_RG_R1_11K_020_090M_MPA4	Simul_RG_R1_11K_020_150M_MPA4	Simul_RG_R1_11K_050_007.5M_MPA4	Simul_RG_R1_11K_050_015M_MPA4	Simul_RG_R1_11K_050_030M_MPA4	Simul_RG_R1_11K_050_045M_MPA4	Simul_RG_R1_11K_050_090M_MPA4	Simul_RG_R1_11K_050_150M_MPA4	Simul_RG_R1_11K_100_007.5M_MPA4	Simul_RG_R1_11K_100_015M_MPA4	Simul_RG_R1_11K_100_030M_MPA4	Simul_RG_R1_11K_100_045M_MPA4	Simul_RG_R1_11K_100_090M_MPA4	Simul_RG_R1_11K_100_150M_MPA4	Simul_RG_R1_11K_150_007.5M_MPA4	Simul_RG_R1_11K_150_015M_MPA4	Simul_RG_R1_11K_150_030M_MPA4	Simul_RG_R1_11K_150_045M_MPA4	Simul_RG_R1_11K_150_090M_MPA4	Simul_RG_R1_11K_150_150M_MPA4	Simul_RG_R1_11K_200_007.5M_MPA4	Simul_RG_R1_11K_200_015M_MPA4	Simul_RG_R1_11K_200_030M_MPA4	Simul_RG_R1_11K_200_045M_MPA4	Simul_RG_R1_11K_200_090M_MPA4	Simul_RG_R1_11K_200_150M_MPA4	Simul_RG_R1_11K_250_007.5M_MPA4	Simul_RG_R1_11K_250_015M_MPA4	Simul_RG_R1_11K_250_030M_MPA4	Simul_RG_R1_11K_250_045M_MPA4	Simul_RG_R1_11K_250_090M_MPA4	Simul_RG_R1_11K_250_150M_MPA4	Simul_RG_R1_11K_300_007.5M_MPA4	Simul_RG_R1_11K_300_015M_MPA4	Simul_RG_R1_11K_300_030M_MPA4	Simul_RG_R1_11K_300_045M_MPA4	Simul_RG_R1_11K_300_090M_MPA4	Simul_RG_R1_11K_300_150M_MPA4	Simul_RG_R1_11K_500_007.5M_MPA4	Simul_RG_R1_11K_500_015M_MPA4	Simul_RG_R1_11K_500_030M_MPA4	Simul_RG_R1_11K_500_045M_MPA4	Simul_RG_R1_11K_500_090M_MPA4	Simul_RG_R1_11K_500_150M_MPA4
s__Paenibacillus_sinopodophylli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019095	0.0047205	0
s__Meiothermus_ruber	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004968	0	0	0	0	0	0	0	0	0	0	0	0	0.0016584	0	0	0	0	0
s__Lysobacter_dokdonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040518	0	0	0	0	0	0	0	0	0.0007194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008509	0	0	0	0	0.0010032
s__Globicatella_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0061411	0	0	0.0001167	0	0	0	0.0003674
s__Dickeya_solani	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0066213	0	0	0
s__Chondromyces_apiculatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023043	0	0	0	0	0	0	0.0024073	0.000922	0	0	0	0.0009821	0
s__Endozoicomonas_atrinae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027833	0.0005655	0.0032642	0	0	0	0	0	0
s__Odoribacter_splanchnicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Mycoplasma_arthritidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041071	0	0	0	0	0	0	0.0024971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Klenkia_marina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0066014	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Leptospira_ellisii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0065974	0	0	0	0	0	0	0	0	0	0	0	0
s__Marinobacterium_jannaschii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047568	0.0018304
s__Synechococcus_sp_JA_2_3B_a_2_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000188	0.0015434	0	0	0.0050185	0	0
s__Microbacterium_sp_XT11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Geomonas_soli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034312	0	0	0	0	0	0	0	0	0	0	0.0028446	0	0	0	0	0	0	0.0002843	0	0	0	0	0
s__Weissella_koreensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0065495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lactobacillus_secaliphilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003067	0	0	0.0030294	0.0004528	0	0	0
s__Enterovibrio_baiacu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037793	0	0	0	0	0	0	0	0	0.0027697	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Anaerotruncus_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Mycoplasma_elephantis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0065465	0	0	0	0	0	0	0	0	0	0	0	0
s__Rubritepida_flocculans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0065454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Prevotella_hominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046155	0	0	0	0	0	0	0	0	0	0	0.0019288	0
s__Leekyejoonella_antrihumi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044075	0
s__Paraburkholderia_caffeinitolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036794	0	0	0	0	0	0	0	0	0.0028527	0	0	0	0	0	0	0	0	0	0
s__Chlorobaculum_limnaeum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0065319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Kribbella_sp_YM55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009243	0	0	0	0	0	0	0	0	0	0.0056061	0	0	0	0
s__Streptococcus_mitis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039168	0	0	0	0	0.0013451	0	0	0	0	0.000876	0	0	0	0	0.0003919	0	0	0
s__Streptomyces_amritsarensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0065283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Xenorhabdus_vietnamensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036551	0	0	0	0.0028722	0	0	0	0
s__Pseudoalteromonas_carrageenovora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041928	0	0	0	0	0.0023321	0	0	0	0	0	0	0	0	0	0	0
s__Marinobacter_lutaoensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0065237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Rhizobium_grahamii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lysobacter_tabacisoli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031998	0	0.0007948	0.0025158
s__Qipengyuania_nanhaisediminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044642	0	0.0020454	0	0	0	0	0	0	0	0	0	0	0	0
s__Ruminiclostridium_cellobioparum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041415	0	0	0	0	0	0.002367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Prevotella_enoeca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0065065	0	0	0	0	0	0	0	0	0	0	0
s__Pseudorhodobacter_antarcticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0065063
s__Gaetbulibacter_saemankumensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006504	0	0
s__Legionella_qingyii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042315	0	0	0	0	0	0	0	0.002257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Cucumibacter_marinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Mucilaginibacter_endophyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0060546	0	0	0	0	0.0004279	0	0	0	0	0
s__Neisseria_animaloris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064763	0	0	0	0	0	0	0	0	0
s__Methylobacillus_flagellatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006208	0	0	0	0	0	0	0	0	0.0015472	0	0	0	0.0008005	0	0	0	0	0	0	0.0034982
s__Mesoplasma_florum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000527	0	0	0	0	0.0018009
s__Actinomyces_sp_oral_taxon_897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016984	0	0	0	0	0.0044212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003391
s__Sporocytophaga_myxococcoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Brevundimonas_diminuta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064445	0
s__Chlorobium_phaeovibrioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00644	0	0	0	0	0	0	0	0	0	0	0
s__Flavobacterium_aquaticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064394	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lactobacillus_aquaticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019677	0	0	0	0	0	0.0044714	0	0	0	0	0	0	0	0	0
s__Akkermansia_glycaniphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064374	0	0	0	0	0	0	0	0
s__Candidatus_Synechococcus_spongiarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptacidiphilus_jiangxiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Motilibacter_rhizosphaerae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006425	0	0
s__Reyranella_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040625	0	0	0	0.0016557	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007034	0	0
s__Lactiplantibacillus_paraplantarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Aquabacter_cavernae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014126	0	0	0	0.0050043	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Domibacillus_robiginosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064167	0	0	0	0	0	0	0
s__Desulfovibrio_fairfieldensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013137	0	0	0	0	0
s__Blochmannia_endosymbiont_of_Polyrhachis_Hedomyrma_turneri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064101	0	0	0	0	0	0
s__Bradyrhizobium_oligotrophicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0058908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005189	0	0	0
s__Megamonas_funiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029714	0	0	0	0	0	0	0.0034363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Aurantiacibacter_spongiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Aliicoccus_persicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0058551	0	0.0005396	0	0	0	0
s__Chromohalobacter_canadensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Pseudomonas_thermotolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022133	0	0.0023402	0	0	0	0	0	0	0	0.0018406	0	0	0	0	0	0	0	0	0
s__Hymenobacter_lapidarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049781	0	0	0	0	0.0014159	0	0	0	0	0	0
s__Terracidiphilus_gabretensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063898	0	0	0	0
s__Klenkia_taihuensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Salegentibacter_echinorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029703	0	0	0	0	0	0	0	0	0	0	0.0034051	0	0	0	0	0	0	0
s__Sphingomonas_ginsenosidimutans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Arcticibacterium_luteifluviistationis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007821	0	0	0	0	0	0	0	0.0021668	0	0	0	0.0034202	0
s__Reichenbachiella_agariperforans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012248
s__Niveispirillum_cyanobacteriorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Tranquillimonas_alkanivorans	0	0	0	0	0	0	0	0	0	0	0	0	0.0025284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00263	0	0	0	0	0	0	0	0	0	0.0012073	0	0	0	0	0
s__Bacteroides_zoogleoformans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Arsenophonus_endosymbiont_of_Aleurodicus_floccissimus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2E-06	0	0	0	0	0	0	0	0
s__Lentilactobacillus_otakiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012027	0	0	0	0	0
s__Delftia_acidovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010379	0.0019234	0	0	0	0	0	0	0	0	0	0	0	0.0007806	0.0014276	0	0	0	0.0011895	0	0
s__Dysgonomonas_capnocytophagoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063578	0	0	0	0	0	0	0	0	0	0	0	0
s__Ligilactobacillus_hayakitensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047397	0	0	0	0	0.0016174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Pseudoflavitalea_rhizosphaerae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010087	0	0	0	0
s__Paracoccus_subflavus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Campylobacter_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063506	0	0	0
s__Labedella_populi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063489	0	0	0	0	0	0	0
s__Leptospirillum_ferrooxidans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011744	0	0	0	0.0040532	0.0011184	0
s__Methylophaga_lonarensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063439	0	0
s__Flavobacterium_xanthum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Catonella_morbi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063396	0	0	0	0	0	0	0	0	0	0	0	0
s__Qipengyuania_sediminis	0	0	0	0	0	0	0	0	0	0	0	0	0.0058748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004627	0	0
s__Desulfoluna_spongiiphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063373	0	0	0	0	0	0	0	0	0	0
s__Glaciecola_nitratireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptomyces_pluripotens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063305	0
s__Pseudogulbenkiania_ferrooxidans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033554	0.0029735	0	0
s__Rhodomicrobium_udaipurense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050151	0	0	0.001293	0	0	0
s__Kosakonia_cowanii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
