data_type	comparison	model	fold	held_out_sample	selection_method	feature_id	species
Coverage	Nor_vs_Ca	Boruta_RF	3	Nor-1	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	3	Nor-1	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	3	Nor-1	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	3	Nor-1	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	4	Ca-13	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	4	Ca-13	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	4	Ca-13	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	4	Ca-13	boruta	Ferrovibrio_terrae	Ferrovibrio_terrae
Coverage	Nor_vs_Ca	Boruta_RF	4	Ca-13	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	4	Ca-13	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Coverage	Nor_vs_Ca	Boruta_RF	4	Ca-13	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	4	Ca-13	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	4	Ca-13	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	4	Ca-13	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	4	Ca-13	boruta	Comamonas_acidovorans	Comamonas_acidovorans
Coverage	Nor_vs_Ca	Boruta_RF	4	Ca-13	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	4	Ca-13	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	4	Ca-13	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	4	Ca-13	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	4	Ca-13	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	4	Ca-13	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	4	Ca-13	boruta	Pseudomonas_aeruginosa	Pseudomonas_aeruginosa
Coverage	Nor_vs_Ca	Boruta_RF	4	Ca-13	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	Lactococcus_petauri	Lactococcus_petauri
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	Ferrovibrio_terrae	Ferrovibrio_terrae
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	Pseudomonas_aeruginosa	Pseudomonas_aeruginosa
Coverage	Nor_vs_Ca	Boruta_RF	5	Nor-4	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	6	Nor-10	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	6	Nor-10	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	6	Nor-10	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	6	Nor-10	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	6	Nor-10	boruta	Blastomonas_ursincola	Blastomonas_ursincola
Coverage	Nor_vs_Ca	Boruta_RF	6	Nor-10	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Coverage	Nor_vs_Ca	Boruta_RF	6	Nor-10	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	6	Nor-10	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	6	Nor-10	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	6	Nor-10	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	6	Nor-10	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	6	Nor-10	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	6	Nor-10	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	6	Nor-10	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	6	Nor-10	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	6	Nor-10	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	6	Nor-10	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	7	Ca-14	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	7	Ca-14	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	7	Ca-14	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	7	Ca-14	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	7	Ca-14	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Coverage	Nor_vs_Ca	Boruta_RF	7	Ca-14	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Coverage	Nor_vs_Ca	Boruta_RF	7	Ca-14	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	7	Ca-14	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	7	Ca-14	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	7	Ca-14	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	7	Ca-14	boruta	Comamonas_acidovorans	Comamonas_acidovorans
Coverage	Nor_vs_Ca	Boruta_RF	7	Ca-14	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	7	Ca-14	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	7	Ca-14	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	7	Ca-14	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	7	Ca-14	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	7	Ca-14	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	7	Ca-14	boruta	Sulfurivermis_fontis	Sulfurivermis_fontis
Coverage	Nor_vs_Ca	Boruta_RF	7	Ca-14	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	Ferrovibrio_terrae	Ferrovibrio_terrae
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	Blastomonas_ursincola	Blastomonas_ursincola
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Coverage	Nor_vs_Ca	Boruta_RF	8	Nor-13	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	9	Ca-10	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	9	Ca-10	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	9	Ca-10	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	9	Ca-10	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	9	Ca-10	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Coverage	Nor_vs_Ca	Boruta_RF	9	Ca-10	boruta	Blastomonas_ursincola	Blastomonas_ursincola
Coverage	Nor_vs_Ca	Boruta_RF	9	Ca-10	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	9	Ca-10	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	9	Ca-10	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	9	Ca-10	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	9	Ca-10	boruta	Comamonas_acidovorans	Comamonas_acidovorans
Coverage	Nor_vs_Ca	Boruta_RF	9	Ca-10	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	9	Ca-10	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	9	Ca-10	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	9	Ca-10	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	9	Ca-10	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	9	Ca-10	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	9	Ca-10	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Nocardia_cyriacigeorgica_D	Nocardia_cyriacigeorgica_D
Coverage	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Ferrovibrio_terrae	Ferrovibrio_terrae
Coverage	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Coverage	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Pseudomonas_aeruginosa	Pseudomonas_aeruginosa
Coverage	Nor_vs_Ca	Boruta_RF	10	Nor-14	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Coverage	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Sulfurivermis_fontis	Sulfurivermis_fontis
Coverage	Nor_vs_Ca	Boruta_RF	11	Ca-3	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Nocardia_cyriacigeorgica_D	Nocardia_cyriacigeorgica_D
Coverage	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Coverage	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Coverage	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Sulfurivermis_fontis	Sulfurivermis_fontis
Coverage	Nor_vs_Ca	Boruta_RF	12	Ca-4	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Coverage	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Coverage	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Comamonas_acidovorans	Comamonas_acidovorans
Coverage	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	13	Ca-11	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Coverage	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Coverage	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Sphingomonas_hankookensis	Sphingomonas_hankookensis
Coverage	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	14	Nor-11	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Coverage	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Coverage	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Comamonas_acidovorans	Comamonas_acidovorans
Coverage	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
